,Lisa,Ole
38.1,-260.20000000000283,-150.87499999999068
38.2,-245.39999999999503,-170.29999999999947
38.300000000000004,-264.3000000000048,-219.5999999999943
38.400000000000006,-244.79999999999504,-202.80000000000746
38.5,-276.80000000000035,-202.50000000000443
38.6,-261.19999999999965,-204.19999999999786
38.7,-273.0,-270.40000000000214
38.800000000000004,-263.99999999999466,-332.0
38.900000000000006,-298.4249999999966,-316.0
39.0,-289.9999999999976,-346.05000000000166
39.1,-286.8000000000007,-359.0
39.2,-324.0,-341.2000000000032
39.300000000000004,-329.29999999999893,-277.0000000000071
39.400000000000006,-342.39999999999503,-268.9999999999929
39.5,-356.9999999999905,-272.6999999999904
39.6,-361.4999999999991,-269.0
39.7,-360.00000000000534,-299.40000000000816
39.800000000000004,-353.1999999999851,-291.27499999999816
39.900000000000006,-350.699999999997,-302.89999999998616
40.0,-347.26666666666665,-254.29999999999947
40.1,-338.5121951219482,-227.20000000000496
40.2,-345.1999999999993,-227.500000000008
40.300000000000004,-345.0000000000107,-226.0
40.400000000000006,-346.9999999999787,-219.5499999999919
40.5,-326.5666666666594,-222.70000000000232
40.6,-318.3999999999957,-239.70000000000053
40.7,-327.29999999999416,-241.6000000000007
40.800000000000004,-334.97500000000093,-238.0
40.900000000000006,-338.60000000000144,-250.0
41.0,-324.2666666666376,-246.0
41.1,-322.9999999999965,-246.0
41.2,-312.5000000000027,-234.39999999998508
41.300000000000004,-303.0000000000231,-247.90000000000018
41.400000000000006,-317.9000000000144,-250.0
41.5,-326.266666666666,-241.47500000000716
41.6,-320.59999999999894,-247.70000000000053
41.7,-339.0,-257.3999999999993
41.800000000000004,-340.7999999999968,-259.3999999999957
41.900000000000006,-348.0000000000107,-257.0
42.0,-327.666666666658,-271.4999999999991
42.1,-323.6999999999904,-263.60000000000247
42.2,-290.8000000000007,-254.5250000000008
42.300000000000004,-299.20000000001704,-270.39999999999753
42.400000000000006,-332.874999999978,-257.0
42.5,-328.0,-261.0
42.6,-335.3999999999993,-269.0
42.7,-326.4999999999991,-262.9999999999965
42.800000000000004,-333.4999999999973,-261.0
42.900000000000006,-343.0,-269.2999999999888
43.0,-351.3999999999943,-277.19999999999965
43.1,-343.70000000000107,-299.1999999999943
43.2,-347.39999999999145,-312.1000000000032
43.300000000000004,-347.1000000000034,-324.0
43.400000000000006,-351.40000000001277,-304.39999999999856
43.5,-359.0,-280.2000000000085
43.6,-357.8999999999984,-247.00000000000355
43.7,-374.37500000000733,-243.50000000000088
43.800000000000004,-364.3499999999952,-238.0
43.900000000000006,-357.59999999998826,-219.3999999999904
44.0,-346.699999999997,-208.40000000000214
44.1,-333.95000000000186,-207.19999999999965
44.2,-306.2000000000032,-231.7999999999968
44.300000000000004,-350.00000000000887,-237.5999999999865
44.400000000000006,-320.9999999999769,-226.0
44.5,-276.40000000000106,-226.99999999999824
44.6,-259.29999999999944,-242.40000000001325
44.7,-300.0,-257.0
44.800000000000004,-252.1999999999961,-293.3499999999988
44.900000000000006,-218.0,-320.1951219512332
45.0,-230.90000000000197,-324.6999999999952
45.1,-265.0,-341.93333333333584
45.2,-327.02500000003636,-339.8000000000043
